AreaM2,Type,Location,DurationDays,MaterialQuantity,LaborHours
1728.107,Residencial,Rural,39,1751.455,297.027
1232.504,Residencial,Rural,98,1351.046,213.397
1298.75,Industrial,Rural,463,2300.343,351.008
3329.897,Residencial,Medellin,24,3573.851,593.325
3063.682,Remodelacion,Barranquilla,174,3136.704,659.057
2320.766,Industrial,Rural,53,3067.417,452.368
1330.759,Remodelacion,Cali,87,1337.536,259.532
2788.519,Remodelacion,Cali,364,3354.049,715.968
1418.366,Industrial,Medellin,137,2197.719,319.826
1083.213,Comercial,Rural,154,1377.14,215.261
914.885,Remodelacion,Medellin,212,981.644,210.145
3260.228,Residencial,Medellin,331,4448.954,699.756
1345.905,Industrial,Bogota,101,2254.949,343.551
377.312,Residencial,Rural,41,397.729,55.373
385.746,Comercial,Cali,443,692.668,96.834
1329.057,Residencial,Barranquilla,278,1735.011,281.737
3406.679,Comercial,Medellin,63,5140.144,715.559
1577.068,Industrial,Bogota,349,3387.385,454.832
3861.093,Residencial,Bogota,217,4887.088,776.906
3927.688,Residencial,Rural,55,3772.794,596.595
3081.786,Remodelacion,Cali,239,3113.554,729.618
3840.474,Remodelacion,Barranquilla,80,3422.594,725.753
665.513,Remodelacion,Bogota,77,703.583,150.134
521.706,Comercial,Medellin,98,808.519,111.185
2883.229,Remodelacion,Rural,190,2678.343,624.44
3988.12,Remodelacion,Rural,33,3204.436,682.622
1280.34,Remodelacion,Medellin,215,1411.587,283.55
2561.862,Remodelacion,Barranquilla,47,2211.637,492.791
752.978,Remodelacion,Cali,324,879.222,199.445
3506.622,Industrial,Rural,350,6071.583,845.5
3101.811,Industrial,Bogota,26,4788.443,771.455
416.258,Residencial,Barranquilla,38,457.827,73.858
3987.415,Industrial,Barranquilla,130,6255.341,855.152
3846.198,Industrial,Barranquilla,302,6345.93,1024.214
944.962,Comercial,Rural,473,1417.94,216.08
447.189,Industrial,Bogota,417,957.098,127.146
3876.555,Industrial,Barranquilla,114,6429.854,827.294
2205.207,Residencial,Bogota,375,3299.913,481.28
1398.814,Industrial,Bogota,395,3005.981,387.668
3326.471,Residencial,Medellin,232,4378.162,704.993
2945.055,Residencial,Rural,451,3957.003,546.38
2389.542,Residencial,Bogota,225,3073.338,548.456
1701.279,Remodelacion,Barranquilla,242,1610.357,352.732
2728.119,Comercial,Barranquilla,279,4266.292,583.432
2658.666,Comercial,Rural,43,3011.692,461.421
3085.814,Industrial,Rural,435,5355.512,838.394
683.405,Industrial,Medellin,401,1260.967,195.164
869.347,Remodelacion,Medellin,92,836.393,173.655
1635.012,Comercial,Bogota,181,2774.703,359.614
537.835,Residencial,Cali,230,628.03,106.55
1521.337,Industrial,Bogota,274,3011.781,453.713
307.886,Industrial,Medellin,408,583.95,86.954
3377.545,Remodelacion,Medellin,83,3207.036,781.934
654.269,Industrial,Rural,405,1148.579,169.794
1632.693,Comercial,Barranquilla,255,2569.538,329.847
1559.14,Industrial,Medellin,276,2802.038,426.421
1756.631,Industrial,Medellin,294,3001.954,507.826
2885.147,Industrial,Bogota,310,5680.118,904.862
229.358,Remodelacion,Rural,352,224.449,54.371
3037.465,Industrial,Rural,208,4379.918,652.536
210.205,Industrial,Barranquilla,471,398.552,59.634
543.745,Comercial,Medellin,314,928.13,129.801
2115.211,Industrial,Cali,25,2943.988,431.744
2665.475,Remodelacion,Rural,382,2723.853,643.395
1952.462,Industrial,Cali,277,3568.702,542.726
2984.833,Residencial,Cali,462,4162.905,650.457
580.551,Industrial,Bogota,208,1074.012,149.815
2181.278,Comercial,Medellin,76,2955.032,460.802
1444.807,Industrial,Cali,389,2793.977,382.832
1406.094,Comercial,Bogota,458,2681.422,391.685
881.866,Industrial,Cali,238,1597.69,229.5
775.318,Industrial,Bogota,426,1725.672,231.552
3953.987,Comercial,Medellin,337,6353.601,837.609
2037.236,Comercial,Cali,323,3104.647,412.528
2026.89,Remodelacion,Medellin,80,2003.607,428.254
1780.51,Residencial,Medellin,158,2035.74,371.517
2951.627,Residencial,Cali,297,3980.676,604.51
2946.167,Comercial,Rural,35,3767.309,508.696
464.582,Industrial,Bogota,36,760.851,106.666
1369.822,Industrial,Medellin,218,2574.492,385.821
1626.147,Residencial,Rural,348,1911.694,315.588
596.757,Industrial,Bogota,174,1158.863,149.781
2194.776,Remodelacion,Cali,399,2662.947,578.714
766.521,Comercial,Bogota,381,1294.583,211.927
1161.191,Comercial,Barranquilla,67,1666.849,226.031
2282.219,Comercial,Bogota,274,3735.666,588.375
2771.256,Residencial,Bogota,102,3634.172,508.116
1752.367,Remodelacion,Barranquilla,402,1952.861,437.724
2860.972,Industrial,Barranquilla,311,4790.37,733.211
3340.26,Industrial,Bogota,473,7113.227,949.084
3817.446,Residencial,Barranquilla,211,4673.804,734.403
369.616,Remodelacion,Barranquilla,270,359.961,92.426
2833.646,Residencial,Cali,477,3858.622,587.093
1071.729,Comercial,Rural,107,1345.964,191.64
90.333,Remodelacion,Bogota,291,110.413,24.239
3390.276,Industrial,Cali,473,6314.8,1027.417
1653.148,Residencial,Bogota,42,2035.675,315.997
3391.486,Residencial,Medellin,352,4897.79,685.05
3722.237,Remodelacion,Medellin,380,4499.864,1056.84
540.636,Remodelacion,Barranquilla,142,508.245,124.451
2382.219,Comercial,Medellin,71,3486.041,471.895
1275.553,Industrial,Barranquilla,351,2309.581,322.528
1015.766,Residencial,Barranquilla,209,1160.895,178.959
345.686,Comercial,Bogota,395,653.469,94.827
1330.884,Residencial,Rural,302,1625.278,241.167
855.475,Residencial,Barranquilla,96,926.062,142.347
946.148,Industrial,Cali,454,1798.167,249.84
1875.547,Residencial,Medellin,444,2683.587,419.038
1114.216,Industrial,Cali,215,1778.273,254.983
3334.761,Remodelacion,Rural,199,3216.111,710.253
1814.168,Industrial,Rural,165,2702.782,395.554
2904.768,Residencial,Barranquilla,227,3268.345,559.187
3012.75,Residencial,Rural,386,3564.858,568.42
2524.143,Comercial,Cali,236,3738.007,497.719
198.726,Remodelacion,Rural,250,184.097,43.904
1698.112,Remodelacion,Rural,404,1765.99,408.457
1412.928,Residencial,Barranquilla,391,1755.048,287.224
3035.479,Remodelacion,Cali,393,3532.781,694.852
954.081,Residencial,Cali,196,1178.578,175.94
469.845,Remodelacion,Medellin,350,519.69,125.52
1990.818,Residencial,Barranquilla,53,1949.714,329.022
2654.23,Remodelacion,Barranquilla,97,2440.356,524.757
3020.54,Remodelacion,Medellin,52,2974.044,657.402
2456.231,Residencial,Bogota,432,3560.075,556.146
1058.922,Residencial,Bogota,280,1514.092,232.214
1450.57,Industrial,Rural,464,2492.451,408.973
2840.468,Industrial,Barranquilla,107,4122.481,684.198
1699.105,Residencial,Cali,121,1959.934,334.846
740.723,Residencial,Medellin,403,965.473,147.105
2515.91,Industrial,Rural,227,4084.524,630.849
1083.642,Residencial,Bogota,74,1377.329,224.553
1342.177,Remodelacion,Cali,124,1263.28,264.644
2942.683,Comercial,Bogota,179,4752.945,630.277
2848.799,Residencial,Cali,82,3080.357,523.09
1038.052,Industrial,Cali,401,1894.429,295.968
132.721,Comercial,Rural,384,214.518,25.332
2292.713,Comercial,Medellin,373,4164.49,580.087
1766.262,Remodelacion,Barranquilla,128,1564.4,392.004
3866.943,Comercial,Bogota,363,7269.333,1023.622
2378.826,Residencial,Barranquilla,251,3028.582,434.665
1207.009,Industrial,Cali,382,2130.326,300.934
671.464,Remodelacion,Cali,29,632.767,129.196
3813.184,Remodelacion,Bogota,278,4610.013,986.253
77.676,Residencial,Cali,404,110.135,14.914
2400.586,Comercial,Cali,62,3103.195,489.387
1429.045,Residencial,Cali,464,1970.458,302.886
1601.521,Industrial,Barranquilla,282,2560.806,376.372
796.366,Remodelacion,Cali,455,976.642,218.605
2525.098,Residencial,Cali,143,2890.818,495.176
3459.423,Comercial,Barranquilla,198,4785.998,765.529
2368.931,Residencial,Barranquilla,340,3084.7,493.603
2962.383,Remodelacion,Cali,368,3130.888,668.932
2764.278,Comercial,Rural,141,3696.617,551.18
2253.332,Industrial,Cali,349,4075.625,560.53
1494.43,Residencial,Cali,290,1756.681,268.028
3015.575,Residencial,Cali,399,4340.6,570.804
1697.949,Comercial,Medellin,383,2782.771,428.818
1357.225,Remodelacion,Rural,194,1263.757,255.518
3624.458,Industrial,Rural,351,6345.187,889.453
1780.56,Remodelacion,Barranquilla,281,1802.946,421.457
579.659,Residencial,Rural,227,589.48,94.774
2388.326,Remodelacion,Cali,450,2943.96,573.751
2581.588,Remodelacion,Cali,331,2769.054,640.576
1264.589,Remodelacion,Cali,260,1364.426,296.873
826.241,Residencial,Bogota,441,1226.396,180.555
1638.344,Remodelacion,Bogota,336,2034.375,403.155
3688.605,Remodelacion,Rural,343,3877.37,861.137
2386.902,Remodelacion,Barranquilla,326,2379.067,518.314
422.67,Remodelacion,Cali,23,365.036,83.887
362.66,Industrial,Cali,195,577.766,97.456
3915.722,Industrial,Cali,180,6465.937,1046.925
3936.842,Remodelacion,Bogota,197,4569.502,987.562
2941.565,Industrial,Medellin,382,6049.574,862.094
3004.156,Industrial,Rural,76,4427.196,644.546
2499.791,Comercial,Cali,399,4246.978,523.955
2382.982,Industrial,Barranquilla,427,4600.164,596.09
975.252,Residencial,Cali,369,1318.76,186.597
3768.965,Industrial,Bogota,473,7825.179,1214.778
570.269,Comercial,Barranquilla,366,936.765,132.622
122.551,Remodelacion,Rural,414,132.885,26.336
1615.607,Residencial,Medellin,56,1899.62,275.872
3497.903,Remodelacion,Rural,64,2977.463,696.281
1120.806,Remodelacion,Rural,401,1104.716,237.864
2472.116,Industrial,Bogota,454,5431.789,737.569
1425.106,Remodelacion,Rural,438,1598.981,358.924
1023.934,Comercial,Cali,160,1450.539,209.468
3119.359,Remodelacion,Rural,383,3009.255,702.06
3078.461,Residencial,Barranquilla,21,3176.324,530.272
3466.306,Residencial,Barranquilla,366,4276.391,644.846
80.186,Comercial,Cali,36,110.834,16.568
1268.546,Remodelacion,Rural,26,1101.36,222.354
698.263,Remodelacion,Barranquilla,171,630.51,147.494
770.208,Remodelacion,Cali,339,801.975,194.052
2280.62,Comercial,Medellin,139,3138.112,492.915
792.338,Comercial,Bogota,215,1270.646,198.924
256.286,Industrial,Bogota,464,547.538,74.256
1806.814,Remodelacion,Bogota,284,2238.316,475.751
113.022,Industrial,Bogota,185,208.229,30.001
2291.764,Comercial,Medellin,394,3945.113,535.217
2383.965,Residencial,Rural,162,2657.902,391.528
168.544,Industrial,Barranquilla,350,289.976,42.341
764.598,Residencial,Medellin,191,900.485,147.281
1865.902,Remodelacion,Cali,411,2045.097,473.842
2131.456,Remodelacion,Rural,350,2274.052,524.352
2533.057,Residencial,Medellin,366,3381.724,535.506
954.108,Residencial,Rural,406,1176.845,168.693
3352.266,Comercial,Medellin,403,5524.963,781.334
324.468,Residencial,Bogota,412,471.578,75.476
3473.105,Industrial,Rural,207,5540.835,860.754
1705.459,Comercial,Rural,340,2351.145,316.678
176.146,Comercial,Rural,441,259.262,34.982
2001.944,Industrial,Cali,213,3096.876,539.668
1018.351,Industrial,Barranquilla,286,1792.076,265.598
3631.829,Remodelacion,Rural,386,3972.515,852.536
2484.289,Remodelacion,Medellin,450,2974.529,629.873
857.317,Residencial,Medellin,125,1056.743,169.459
2039.278,Residencial,Bogota,461,3046.284,510.607
136.437,Comercial,Barranquilla,420,213.863,28.647
1360.991,Remodelacion,Barranquilla,123,1343.166,279.409
608.069,Residencial,Cali,117,663.251,105.842
3028.143,Industrial,Medellin,124,4755.03,796.891
2910.25,Residencial,Rural,440,3386.469,568.368
2431.133,Remodelacion,Cali,92,2389.361,513.127
3617.631,Industrial,Barranquilla,143,5786.406,858.892
2239.507,Remodelacion,Medellin,435,2515.313,603.443
827.08,Comercial,Rural,359,1175.672,181.225
2131.3,Remodelacion,Medellin,413,2390.387,521.244
790.343,Comercial,Barranquilla,102,1102.141,163.148
3573.148,Remodelacion,Cali,68,3210.111,760.754
2632.361,Comercial,Rural,307,3915.145,501.597
2112.052,Remodelacion,Rural,175,1984.248,456.433
2546.131,Remodelacion,Barranquilla,305,2743.616,656.398
848.404,Residencial,Cali,259,975.05,155.208
3253.815,Comercial,Medellin,253,4779.739,665.592
388.039,Residencial,Rural,159,383.093,68.448
3363.991,Remodelacion,Bogota,21,3247.501,734.913
850.697,Remodelacion,Barranquilla,473,994.07,229.05
426.978,Comercial,Medellin,249,722.379,90.237
3816.253,Residencial,Cali,377,5289.839,759.913
3490.331,Residencial,Rural,405,4102.946,687.418
3182.008,Comercial,Barranquilla,31,4333.953,615.884
3371.023,Residencial,Barranquilla,147,3687.501,574.204
1912.032,Remodelacion,Rural,298,1845.345,438.057
2958.679,Industrial,Bogota,354,5824.198,951.573
1268.418,Residencial,Bogota,404,1768.766,284.328
2058.913,Comercial,Barranquilla,60,2602.696,366.068
3885.425,Residencial,Cali,312,5065.937,811.544
2183.394,Industrial,Rural,103,3019.693,509.831
1874.803,Comercial,Barranquilla,54,2324.284,363.279
1716.253,Residencial,Rural,404,2172.721,344.49
2545.248,Residencial,Bogota,204,3496.11,581.829
2496.31,Comercial,Barranquilla,302,3952.157,520.535
1026.822,Residencial,Rural,248,1090.563,188.486
555.86,Residencial,Barranquilla,68,582.291,102.688
2843.243,Comercial,Medellin,455,5219.702,648.456
968.467,Residencial,Medellin,373,1219.02,214.78
2520.014,Residencial,Rural,419,3141.041,529.037
1432.824,Remodelacion,Barranquilla,145,1441.964,340.434
2912.541,Remodelacion,Rural,162,2709.437,601.685
3845.104,Industrial,Barranquilla,114,6121.988,853.911
2745.42,Industrial,Barranquilla,253,4538.757,681.501
3897.164,Comercial,Bogota,149,6565.868,792.918
3048.86,Comercial,Cali,406,5319.04,709.633
954.359,Comercial,Barranquilla,142,1280.314,197.644
1009.626,Remodelacion,Cali,377,1188.756,250.273
103.479,Comercial,Cali,287,153.935,24.322
822.108,Remodelacion,Cali,82,744.466,169.144
3596.658,Comercial,Bogota,403,6710.372,909.537
102.262,Residencial,Barranquilla,72,117.993,16.794
2876.87,Comercial,Cali,472,4810.711,681.847
291.037,Residencial,Barranquilla,308,348.469,56.66
2413.712,Residencial,Bogota,333,3513.615,586.301
229.303,Residencial,Bogota,143,284.499,49.054
2737.088,Comercial,Medellin,476,5156.701,707.064
2796.47,Remodelacion,Cali,106,2814.893,634.659
1752.265,Residencial,Cali,29,1732.4,276.479
2694.611,Comercial,Bogota,298,4498.219,636.936
1476.46,Comercial,Cali,419,2319.985,370.427
510.204,Comercial,Bogota,331,877.974,134.752
327.44,Residencial,Cali,473,487.017,69.274
48.631,Comercial,Medellin,162,70.29,10.141
1326.286,Residencial,Bogota,37,1590.252,232.38
2392.29,Residencial,Bogota,23,2853.788,445.039
856.18,Remodelacion,Rural,281,772.823,182.522
2885.225,Remodelacion,Rural,356,3131.132,714.71
2657.555,Industrial,Medellin,397,5242.62,801.15
270.39,Residencial,Bogota,45,323.172,46.966
3414.595,Residencial,Rural,457,4016.05,636.839
2704.548,Residencial,Cali,27,2994.518,426.542
2096.435,Comercial,Medellin,430,3753.028,509.804
2059.814,Industrial,Bogota,32,3324.923,550.744
3039.69,Remodelacion,Cali,183,3255.809,694.127
1360.008,Residencial,Medellin,389,1941.868,323.785
2294.43,Remodelacion,Barranquilla,336,2292.22,591.037
2232.075,Industrial,Rural,128,3137.277,449.87
1936.706,Residencial,Cali,294,2454.34,420.128
3817.453,Remodelacion,Barranquilla,450,4159.414,930.587
3024.167,Comercial,Bogota,420,5815.746,800.034
3285.389,Industrial,Barranquilla,184,5158.181,836.733
3290.458,Remodelacion,Cali,112,3127.923,744.063
56.623,Industrial,Cali,159,97.318,14.385
473.235,Industrial,Barranquilla,174,802.317,121.38
1146.558,Industrial,Cali,186,2022.712,293.363
3048.695,Industrial,Rural,149,4426.065,677.476
1817.277,Residencial,Rural,314,2206.659,348.712
1670.125,Remodelacion,Medellin,468,2186.49,467.491
3363.211,Comercial,Cali,175,5122.869,751.918
104.04,Comercial,Rural,400,148.08,22.793
1027.374,Comercial,Rural,386,1541.938,227.809
3075.924,Industrial,Bogota,427,6829.321,988.806
3756.687,Comercial,Rural,427,6215.364,739.009
2171.864,Comercial,Barranquilla,434,3640.019,499.013
1209.176,Comercial,Rural,29,1410.411,226.341
2889.06,Industrial,Bogota,90,4863.277,711.236
3344.194,Industrial,Medellin,279,5781.095,839.307
2279.655,Remodelacion,Cali,337,2460.188,533.294
3923.915,Residencial,Cali,373,4993.327,857.447
3941.075,Comercial,Rural,205,5366.152,679.5
3461.48,Industrial,Cali,100,5111.043,761.901
2833.191,Remodelacion,Bogota,318,3154.725,728.526
3160.391,Remodelacion,Bogota,248,3540.531,825.705
3562.584,Industrial,Bogota,312,6496.929,953.54
1498.974,Remodelacion,Medellin,146,1438.917,311.571
1526.732,Comercial,Bogota,153,2512.058,339.781
2998.941,Comercial,Barranquilla,186,4668.006,621.605
863.485,Comercial,Bogota,137,1467.289,184.737
2709.562,Comercial,Bogota,190,4432.673,669.515
3993.178,Residencial,Barranquilla,169,4787.712,686.938
3600.517,Comercial,Barranquilla,38,4543.065,685.814
800.448,Comercial,Medellin,312,1374.27,200.014
3124.861,Industrial,Barranquilla,207,5061.912,788.281
248.721,Residencial,Rural,29,245.065,40.371
140.911,Residencial,Rural,120,140.487,23.155
3023.731,Comercial,Cali,284,4700.525,665.846
3990.669,Residencial,Bogota,231,4971.559,846.232
178.692,Residencial,Barranquilla,52,191.814,33.435
1129.763,Industrial,Rural,20,1468.409,237.556
991.508,Remodelacion,Rural,450,975.5,223.058
2811.627,Remodelacion,Medellin,390,3501.546,707.243
1451.322,Residencial,Bogota,49,1702.513,265.023
2593.738,Industrial,Bogota,246,5290.074,732.464
3773.598,Remodelacion,Cali,449,4717.516,1013.46
2684.85,Remodelacion,Bogota,431,3340.88,772.769
2909.906,Residencial,Bogota,385,4443.863,615.541
1119.769,Residencial,Bogota,208,1529.575,230.087
3690.738,Residencial,Bogota,270,4946.185,830.707
2564.981,Industrial,Rural,143,4056.666,508.956
3419.089,Remodelacion,Bogota,253,3717.548,818.173
741.397,Comercial,Rural,240,1004.911,139.737
432.108,Remodelacion,Rural,464,443.604,107.879
1636.054,Industrial,Medellin,31,2330.885,396.77
2094.948,Residencial,Medellin,237,2542.833,427.182
2770.96,Comercial,Bogota,66,4465.279,649.243
252.136,Remodelacion,Bogota,33,241.432,54.659
2080.434,Comercial,Rural,402,3151.874,440.031
3378.925,Industrial,Cali,84,5519.026,772.219
3262.994,Remodelacion,Barranquilla,158,3393.752,641.193
2938.939,Industrial,Medellin,152,5154.019,787.195
1146.708,Remodelacion,Rural,407,1273.741,262.391
2660.791,Comercial,Medellin,475,4818.605,671.334
3444.219,Industrial,Barranquilla,430,6561.491,952.146
240.442,Industrial,Cali,299,410.311,57.559
977.455,Remodelacion,Barranquilla,55,852.039,201.419
221.99,Residencial,Barranquilla,474,305.622,46.892
2393.906,Residencial,Barranquilla,57,2532.273,408.617
662.18,Remodelacion,Medellin,105,647.339,142.125
1368.649,Remodelacion,Bogota,305,1560.46,344.631
1188.011,Industrial,Barranquilla,386,2200.194,294.349
2698.241,Industrial,Bogota,377,5905.452,770.433
3662.951,Remodelacion,Bogota,127,3778.313,905.523
3300.157,Remodelacion,Bogota,67,3353.149,762.586
3191.39,Residencial,Medellin,240,4193.224,635.385
1812.552,Comercial,Rural,210,2553.46,372.952
2933.805,Remodelacion,Medellin,297,3217.036,786.191
1662.754,Comercial,Rural,36,1951.239,291.757
691.158,Residencial,Cali,227,874.926,126.516
699.913,Residencial,Medellin,135,762.568,134.058
3385.756,Residencial,Rural,306,3811.69,621.49
1183.416,Industrial,Bogota,137,2092.513,310.75
943.461,Residencial,Cali,102,1085.089,154.366
2347.792,Remodelacion,Barranquilla,361,2484.082,584.991
3649.046,Remodelacion,Barranquilla,354,3803.009,883.358
2640.959,Comercial,Barranquilla,408,4528.74,566.849
229.843,Remodelacion,Bogota,187,264.696,60.419
1603.488,Remodelacion,Barranquilla,40,1366.112,330.8
2820.56,Remodelacion,Cali,91,2726.704,570.952
3099.46,Residencial,Rural,114,3292.173,493.204
3542.499,Industrial,Medellin,325,6702.934,874.939
2813.134,Comercial,Cali,179,3880.107,625.873
91.955,Residencial,Bogota,24,104.927,17.048
182.967,Remodelacion,Barranquilla,45,151.289,35.48
90.692,Industrial,Rural,276,134.52,21.9
1373.574,Remodelacion,Bogota,352,1674.553,350.154
2083.972,Industrial,Medellin,286,3700.54,595.28
496.112,Comercial,Rural,291,670.617,98.04
927.161,Remodelacion,Barranquilla,238,890.643,225.444
2226.492,Remodelacion,Cali,478,2703.828,535.749
867.105,Residencial,Medellin,389,1102.503,180.096
3325.038,Comercial,Barranquilla,402,5449.934,771.84
394.005,Comercial,Cali,452,725.119,96.536
1612.416,Comercial,Medellin,187,2401.515,332.881
3606.705,Remodelacion,Barranquilla,125,3226.948,793.307
2599.26,Industrial,Bogota,120,4447.98,635.867
2119.352,Comercial,Medellin,283,3582.878,512.633
2837.189,Comercial,Medellin,84,3985.372,598.447
1324.019,Industrial,Rural,419,2324.097,315.196
2939.146,Remodelacion,Rural,21,2564.341,510.929
2460.739,Industrial,Bogota,62,3928.362,677.182
2158.447,Remodelacion,Bogota,166,2327.714,545.413
1302.168,Remodelacion,Barranquilla,256,1369.137,325.26
180.792,Remodelacion,Cali,463,226.433,47.547
3039.52,Remodelacion,Rural,412,3169.177,707.374
1589.849,Industrial,Cali,113,2686.425,347.19
2929.65,Industrial,Medellin,157,5008.46,732.7
2491.457,Residencial,Bogota,141,3178.542,532.233
2270.176,Residencial,Bogota,420,3647.078,494.451
2688.779,Industrial,Barranquilla,278,4480.018,664.04
234.834,Industrial,Medellin,280,455.164,67.551
895.217,Residencial,Rural,251,1048.343,144.582
2927.941,Industrial,Bogota,463,6117.551,984.355
1462.79,Comercial,Medellin,87,2026.949,282.746
1366.102,Industrial,Cali,142,2202.424,313.363
1875.491,Residencial,Medellin,389,2484.537,441.285
528.368,Residencial,Bogota,161,628.516,106.747
3648.799,Residencial,Cali,86,3796.745,612.321
3940.537,Industrial,Medellin,387,7241.251,1186.245
739.351,Remodelacion,Medellin,76,684.805,159.437
1363.882,Remodelacion,Cali,272,1333.646,329.387
3059.64,Remodelacion,Cali,128,3112.727,639.779
3279.047,Residencial,Cali,386,4166.609,647.012
3323.475,Residencial,Medellin,170,3884.947,684.718
84.834,Industrial,Rural,221,133.259,18.695
2136.295,Residencial,Rural,330,2697.054,363.961
3397.887,Comercial,Bogota,398,6154.167,817.904
2975.163,Remodelacion,Rural,24,2631.266,518.29
1609.375,Comercial,Barranquilla,95,2118.475,281.189
136.893,Residencial,Barranquilla,367,177.242,27.038
2596.739,Comercial,Medellin,85,3840.345,561.515
1904.12,Residencial,Bogota,179,2646.99,423.303
855.466,Residencial,Rural,95,879.75,140.271
3858.299,Residencial,Barranquilla,397,4680.965,753.205
2727.453,Comercial,Barranquilla,379,4523.998,668.461
1743.452,Residencial,Rural,318,1927.216,292.573
3655.919,Industrial,Bogota,32,6057.085,963.606
295.24,Residencial,Cali,385,420.066,58.923
947.808,Remodelacion,Cali,82,928.242,202.632
2756.746,Remodelacion,Medellin,46,2598.098,575.946
542.19,Industrial,Cali,74,886.383,133.014
215.022,Industrial,Rural,366,346.42,57.861
1965.35,Remodelacion,Cali,411,2339.019,547.046
3255.23,Remodelacion,Cali,215,3346.648,788.415
2182.358,Comercial,Medellin,155,3514.791,446.441
3107.291,Remodelacion,Bogota,345,4027.327,901.208
1386.516,Remodelacion,Bogota,285,1696.221,357.121
1838.398,Comercial,Barranquilla,220,2776.772,406.353
301.226,Remodelacion,Bogota,154,313.497,74.89
3712.7,Industrial,Bogota,345,7541.883,1116.811
2231.803,Remodelacion,Cali,240,2487.7,507.256
3396.797,Remodelacion,Bogota,304,4047.346,957.338
3425.59,Residencial,Bogota,25,4310.98,592.716
745.747,Residencial,Barranquilla,226,844.97,129.934
1143.768,Comercial,Barranquilla,277,1824.985,228.594
2844.7,Industrial,Medellin,257,4701.725,824.409
3224.055,Remodelacion,Cali,118,3134.075,750.895
3263.288,Comercial,Medellin,141,4800.016,615.681
1788.094,Remodelacion,Barranquilla,50,1612.823,363.421
3892.772,Residencial,Cali,235,4501.5,750.165
3145.215,Comercial,Bogota,408,6220.932,867.491
1766.609,Comercial,Medellin,83,2408.083,392.785
2306.263,Remodelacion,Cali,377,2643.321,606.759
3205.443,Residencial,Bogota,296,4192.634,757.684
1862.423,Industrial,Bogota,433,3952.778,619.268
1921.237,Comercial,Barranquilla,22,2459.665,339.849
3479.523,Remodelacion,Cali,227,3761.555,737.456
3190.265,Comercial,Barranquilla,360,5107.912,717.49
3821.437,Residencial,Cali,362,5136.522,737.99
1811.933,Residencial,Bogota,82,2164.56,338.073
3087.515,Industrial,Barranquilla,156,5026.766,781.05
909.994,Industrial,Cali,119,1531.714,220.976
977.091,Comercial,Bogota,456,1953.325,272.653
651.997,Industrial,Bogota,270,1341.146,178.62
1801.006,Industrial,Barranquilla,291,3135.095,433.221
553.76,Industrial,Cali,146,916.231,126.644
1227.438,Comercial,Barranquilla,405,2023.721,302.65
130.98,Industrial,Medellin,391,253.636,35.651
3980.791,Comercial,Medellin,184,6547.995,880.725
497.883,Residencial,Cali,226,635.18,103.811
838.402,Industrial,Bogota,153,1397.92,207.866
341.587,Remodelacion,Barranquilla,434,397.168,82.566
705.605,Comercial,Medellin,122,1038.852,137.41
281.695,Industrial,Medellin,180,487.956,64.905
3486.201,Remodelacion,Barranquilla,445,3765.018,873.356
2793.768,Remodelacion,Barranquilla,348,3089.436,725.147
3670.533,Industrial,Barranquilla,70,5706.019,829.732
2626.343,Residencial,Rural,51,2456.801,430.454
1853.629,Remodelacion,Barranquilla,198,1801.073,388.8
2834.763,Remodelacion,Bogota,457,3628.914,781.842
1720.315,Residencial,Rural,116,1685.976,300.524
2648.75,Comercial,Barranquilla,165,3658.29,560.906
2219.32,Remodelacion,Rural,332,2286.168,493.807
858.46,Remodelacion,Cali,61,787.704,171.602
3007.172,Comercial,Cali,220,4167.077,668.486
3410.145,Remodelacion,Medellin,177,3629.979,806.543
2960.871,Comercial,Rural,45,3576.537,539.102
3915.188,Residencial,Cali,442,5646.625,828.369
1243.052,Residencial,Bogota,267,1768.318,276.175
2911.241,Comercial,Barranquilla,269,4397.539,666.005
1346.298,Residencial,Cali,435,1824.651,278.539
1916.372,Residencial,Medellin,172,2488.494,352.488
2448.2,Residencial,Medellin,412,3209.092,518.273
2720.614,Remodelacion,Cali,34,2317.708,615.686
2496.252,Comercial,Medellin,338,4262.181,563.024
3572.436,Residencial,Rural,477,4713.153,666.892
1160.977,Residencial,Barranquilla,133,1285.261,212.966
683.046,Remodelacion,Bogota,437,936.13,197.382
935.181,Remodelacion,Medellin,186,1029.232,224.619
1728.244,Comercial,Bogota,234,2798.754,376.939
499.152,Remodelacion,Cali,443,575.15,134.839
1106.893,Industrial,Cali,115,1763.433,235.532
2588.145,Comercial,Medellin,406,4773.357,580.102
3597.452,Industrial,Medellin,311,6611.6,1023.226
524.528,Industrial,Medellin,181,905.205,130.66
397.249,Remodelacion,Barranquilla,263,384.866,94.552
189.572,Residencial,Cali,175,226.671,34.07
672.724,Residencial,Medellin,106,808.873,123.734
1008.863,Industrial,Cali,451,1963.282,286.408
3063.774,Comercial,Medellin,408,5596.155,798.472
1676.626,Remodelacion,Bogota,21,1561.123,398.839
998.762,Residencial,Medellin,352,1414.959,218.116
2495.197,Industrial,Bogota,53,4150.94,617.322
1792.811,Remodelacion,Rural,433,1775.672,459.889
3985.51,Residencial,Medellin,122,4878.281,771.67
1415.837,Residencial,Cali,308,1917.999,296.248
1088.916,Residencial,Rural,273,1324.409,199.899
559.593,Industrial,Barranquilla,389,991.284,134.365
